"PIDN","Ca","P","pH","SOC","Sand"
"LaUWSq9B",-0.206380408602769,-0.113765936419723,0.327039152410645,-0.188746569200973,-0.88149137401604
"Lk4SfkPQ",-0.820358444769825,-0.363855981889165,-0.523444031890251,-0.742854335673921,-0.715175827302169
"LllC836d",-0.253302250718766,-0.273679753106558,-0.575588291376874,0.284589427329894,-0.143221463315484
"LuGiGeWN",-0.450689231725925,-0.0921480326892852,-1.22102735822267,-0.539456895344882,0.841391210033532
"LzcyHcWa",-0.396973680105502,-0.193783079706039,-0.692873558549906,-0.55926518955657,0.682381590181884
"M7veP0H4",-0.538642138847374,0.221503635897287,-0.660277527460966,-0.406827544973965,0.842359571474362
"MB8aaJUc",-0.36108577361262,-0.174612213026108,-2.1109312784397,0.70853525441705,0.194151812560459
"MDpe2zuy",-0.339654856419491,-0.458569917483608,-0.736777746229333,-0.286873477574432,-0.737763661704471
"MEzdmEIU",-0.244410215073525,-0.243826533304403,0.0818412053285441,-0.437005019882731,-0.191727163706404
"MVnhtivm",-0.354077956531701,-0.271214934943576,-0.313342593049412,-0.192161116518938,-0.315183560960056
"MYU7WDis",-0.411182096942248,-0.0266954898781199,0.388571253957893,-0.648340476758467,0.711968049887843
"MZFqh6yw",1.37127396658712,0.600437146182811,2.51427420977536,-0.402019950970001,0.131929623379761
"Mdgy4SsO",0.741813199251553,0.665517726640313,-0.690986014145357,2.1040252485462,-1.25453771056129
"Mj8awnzy",-0.321773810045301,-0.0299525814512809,0.0271397156864596,-0.631713157120813,1.47602634056143
"MpFPbUJy",2.58839117810056,1.06990059809646,1.2967266847079,1.00135486604128,-0.918599688732162
"Mqk7MFBM",-0.45365769372204,-0.25241621482834,0.0817609834517866,-0.579449938611299,0.647246107333578
"Mqs2t1Eo",-0.435889688645514,0.140577577287275,-0.379074165142314,-0.171032707213614,-0.549248341636634
"Mv3jFVxp",-0.27943002984947,-0.232556201818225,0.422458550519668,-0.0755081930515732,0.093126988675959
"MxODTXvA",0.293574304242242,0.136423371844707,-0.322406187571584,0.688402862384314,-0.788817887259413
"N46PbpPM",-0.360876505579462,-0.305561928513435,0.274952567981094,-0.646341525835002,1.49960583377132
"N5S5F9Gk",-0.53889917503854,-0.249568030212448,-1.42239697257423,-0.297077218585016,1.09333883217122
"NLDg5fqw",0.537499227801964,-0.137404277237667,0.802440338102414,-0.0914939846144461,0.381517783004036
"NOho2ZiM",2.44009707136489,0.0922994269464317,2.03855848945017,0.237571540804714,-1.13348999384198
"NUuY7PFU",2.32391439684619,0.215663574922684,1.74383594443402,1.19797542407539,-1.25873987598842
"NV1e8AEO",-0.34908684251713,-0.0746102996766303,-0.0410868192537416,-0.554474861841275,1.19169437479139
"NZLXROKC",0.0386349074319644,-0.0786561223611254,-0.143486190392565,0.720784457893759,-1.03100735287761
"NaJo7C6o",0.256265548665883,-0.0507850650030578,1.32385694283024,0.212056238916666,0.180528638789776
"NgsyGkrO",0.334031240749899,-0.190680449949489,1.18870119800146,0.450594067789824,-1.36642019164443
"NjOx4Zpo",-0.370636587578861,-0.243827837131492,-0.998377873754277,1.12268779149838,-1.34615406146453
"NmQoI7x0",1.77556401992581,0.170431413468806,2.01613387944645,-0.682258621502528,-0.104058423468505
"No4wkdLS",-0.511487459076799,-0.293782279099815,-1.33966310187578,-0.661827993247143,-0.277468691072255
"NouMwhOf",-0.315897316675766,-0.067362913626671,0.861404264181657,-0.530108498199998,-0.382462096432315
"O6YAWd8C",0.0288017893439901,-0.110335640557405,0.0783682118978065,-0.334267947465289,-0.846648488929611
"OAXVphSh",1.199852628934,-0.298864119459655,1.55111070886768,-0.201824037790473,0.145693974582789
"OJBBhb6Q",-0.3996851029389,-0.316564889052412,-0.936335194050374,-0.739173039046456,1.46079694732556
"OSIQXImL",0.471854119426726,-0.383880874911384,0.621100210989934,0.267005856413201,-1.65713956600358
"OUUFc5Zz",-0.439282207093963,-0.292160812419761,0.0125497255956856,-0.68868073471434,0.985311573024571
"OVk1lquT",-0.0431723739083486,1.56955688977744,0.241038632872322,1.4322764336564,0.188256696069626
"OXdRxjzz",-0.388943787458431,-0.380247258297299,-1.10150886580443,0.147365154827657,-0.706546690559866
"OXxW2ekf",-0.320922144532386,0.190351340162777,-0.215123506627068,-0.64870974757437,0.107377835980861
"OXz5OpqR",-0.231451560012128,0.325170290177717,0.838131425802308,-0.59243403008824,0.372929042236707
"OcBFW1AX",-0.423328215051529,-0.0948368385392348,-1.57782219932758,-0.269644961150119,0.923855345630023
"Of9V2rpt",-0.170507934742302,-0.091104825536941,-0.0607679466690232,-0.119898852505172,-0.459556271444705
"OfLxPhbG",-0.234073359810488,0.242520551165922,0.0137121166067223,0.0275792615486271,0.868498704382747
"Ojx2vi48",-0.463714554806919,-0.308049874445159,-1.51536175374335,-0.630787623462912,0.179140814532286
"P3M32iuT",-0.604672000970808,0.326921045287777,-1.01028962746364,-0.785300685522919,0.0973947170189757
"P7olVzrO",-0.496241336262919,-0.259430410311412,-0.171637754771801,-0.483798098657886,0.230806173300943
"PAPHErnv",-0.543548788073157,-0.346340503800855,-0.897020946045192,-0.0532932324381919,-0.606192323557786
"PBjEtfXb",-0.157117934268686,0.00157795692674824,-0.203554065960926,-0.385499695707153,0.340766730159669
"PZGpoBBj",2.00943566329214,0.888399643283914,2.25281932917414,-0.465084011185863,-1.12187035318864
"Pc2RrxXS",-0.470087210278422,-0.425706548464643,0.153440347580411,-0.381854541234464,-0.165046955133252
"PcHQ4FOu",-0.2741572450206,-0.100863087963178,-0.456690857765609,-0.17242967129978,-0.086976833153445
"PeNyTOVN",-0.207942172007884,0.227720238102234,-0.252460762275876,-0.410797924183397,0.213792283456059
"PhUPSU53",-0.351178967307943,0.177407149122467,-0.270601288154038,-0.316507942823033,-0.146722872172846
"PmUNeV2O",-0.416914816624694,-0.418294417911065,-1.61478500636244,-0.471211732428726,-0.683662112193731
"PoDJ0uvK",1.22114788214499,0.819139178930205,1.97891165680752,-0.866541299224068,-0.627183603152489
"PsUJdJdg",-0.0208318793123775,-0.0908539416067098,-0.17845300220441,0.393462424976436,-0.39762034943467
"Q3xLFx1f",-0.430810066645621,-0.119902186068673,-0.805733749544129,-0.307643099743277,-0.353099953896802
"QBGxCvdM",-0.128017195893706,-0.397119514493136,0.116742752114733,-0.106299973994086,-0.691537702405397
"QCEPyu6L",-0.457487873854529,-0.274048259676799,-1.16284328159227,0.0640631057110393,-0.945688528318076
"QEfwec4s",3.0826776819083,0.330355721054756,1.73405591918571,1.3627468896032,-0.702563625536293
"QZ87Nnr3",-0.547495235043404,0.233425627080322,-0.338136855791189,-0.770550131686186,1.10159611979086
"QlyGN9jv",-0.315989173404773,0.10558371259553,-0.402773746880981,-0.234714005098136,-0.0442333726543885
"QqgWE1ny",-0.578269259315365,0.0105941164611736,0.0612503944835986,0.120582107796813,-0.724323856986485
"QrjjBpZd",-0.330452972518284,0.0721747486310098,-1.07453532276024,1.17823059199672,-0.514036698323849
"QsaBiX7V",-0.429643003541813,-0.203252248040358,0.539910954794721,0.0756985866867542,-0.244579964806259
"QtBKJuZk",-0.402542232465251,-0.270237819810954,-0.22444299635699,-0.499208958835006,0.843400038155784
"QtPRO8OJ",-0.403219523388166,-0.335437001758262,-1.04194409119385,-0.601786867787159,0.773955537167436
"R8XcsFnp",-0.538121756482789,0.557246900475573,-0.291482100330412,-0.464935959385294,1.84488621926897
"RROfRt9z",-0.317156026396303,-0.426674227921796,0.787346459789846,-0.442783484490802,-0.731384488586474
"RTcbiDGq",-0.487561540066231,-0.177851634171925,-0.169881105433778,-0.371076966832182,-0.152430917665758
"RVidM9g0",-0.00917589366417171,0.270786991673218,1.88060551163789,-0.630454554366382,1.30142759282727
"RZnQSH19",-0.392951393665785,-0.08006732768302,-0.129357328764495,-0.624690288351643,0.900017770594019
"Rc4UK7fT",-0.603674795945083,-0.0292603337174608,-1.05481420878674,-0.325280319251225,0.67945075411992
"RcKBKh6B",-0.362262976016609,0.155806091842714,-0.669933182680445,-0.340495291361976,0.440561858918613
"ReM5kDa5",0.236301578898533,-0.127391539590435,-0.188320125836795,0.155327633141581,-0.896918991700508
"RfntsotG",-0.421253863164743,-0.239565754411365,-0.169067836294106,-0.660504883115793,0.543847234557046
"RiXMlzXD",-0.255284897845042,-0.415792414882351,0.724694238698946,-0.516468298801233,-0.530796740008016
"Rik83O3m",-0.700509109668856,-0.179113268860779,0.0797159413283338,-0.3178545797419,-0.374401887279334
"S3PCzDzO",-0.45201745875431,-0.141824796694194,0.401867238331679,-0.778522461487426,0.115499334231169
"S77BviOJ",-0.375890988866328,-0.0525703253576357,-0.511757989140851,-0.255248966213115,0.144404072484132
"SDdvtktF",-0.333145102136623,0.0162510639354535,-0.421667764688148,-0.230018261550819,-0.783714336614179
"SHs1AyfM",-0.412494358838165,0.0347207209508588,-0.0834835558535222,-0.232607050543552,1.14673775009967
"SO4zQy9k",-0.261983099674979,-0.165001841754054,-0.357461646592511,-0.456469710227306,0.476509241762947
"SOOBCoiG",-0.205074883094342,0.0178130060621532,-0.314327442273992,-0.493160893741274,1.10717328130541
"SXkkPB7A",-0.20692792912337,0.0356567163828633,0.561590113011246,-0.345439003515967,1.10468758109349
"Sa93dGqq",-0.504575385335118,-0.0151045515371894,-1.18077030724554,0.102311604291396,0.779046605290387
"SonIG72a",-0.328137554130723,0.0507657264485212,-0.508806185617923,-0.165662888714603,0.0808742627018618
"Suf6hIBc",-0.330214281870623,-0.0881534844309445,0.136412604149232,-0.470084906218109,0.653807075549286
"Sx2JeSRz",0.0920849588952259,0.386803018245434,0.0741082781248805,0.388423476371073,-0.806277269964951
"T1Tlftr4",-0.152943691999828,-0.127465830476321,0.655845739414287,-0.722799462788745,1.41040262502998
"T7ulR4ci",-0.391607686885961,-0.306524517517355,-0.204916882938984,-0.783825848341578,1.05584472525816
"TA1NB3Br",-0.249272643378327,-0.188148543689542,0.119896191263687,-0.437777360125359,0.449048928121509
"TFZUskaK",-0.204369195694357,-0.145042686236137,-0.0376963112922693,-0.384331804490414,-0.729784874256225
"TNL8HGWZ",0.125430564449118,-0.201677262056095,-0.196538502875283,-0.132074364953931,-0.86699897102074
"TZ8z1GSF",-0.311864157572245,-0.374719502116331,-0.614655349253199,-0.516413394140895,0.349366091219828
"TqhRvkJJ",1.13841901513686,-0.169736847511806,1.69453902251026,-0.513566980792189,-0.358432800933626
"TtJCUiY4",-0.274673361073698,0.330286679203556,0.281949209218471,-0.647222523853145,1.42416528458735
"TwDq0lua",0.0949638384857706,0.161340878117667,0.675711879379221,0.724560277750771,0.257247395881405
"Tzyf02sI",-0.215120642406292,0.0705718317560586,0.217347839038948,-0.289035942748433,0.890094699567882
"U3yI6ZS5",3.31237864188586,-0.0461778808324701,1.75950058155184,1.47473505654967,-0.974299746767275
"UBLnXZAN",-0.243889849086551,0.472610615294139,-1.0643406988993,2.15303039381076,-0.420795215007353
"UBWDzleg",-0.281397682347096,-0.170026424520736,-0.90831923330676,0.538736777725829,-1.44798752224387
"UBqkX6SY",1.79103993703443,1.00465095127754,1.92160416314816,-0.305960315552172,-1.10015995935274
"UCIAi1Aj",-0.38269642016687,-0.407128916338905,-0.550320194006064,-0.115889675844577,-0.0712888331973039
"UPbXGvCS",0.0196421743643136,-0.251932608280221,0.160577359496152,0.091859015124187,-0.721225008250824
"UeWm1l9F",-0.293735741645295,-0.309959687988808,-1.15324607545392,1.2596454307884,-0.623034185064931
"UhucscY7",-0.1452609263111,-0.87971857502412,-0.420725879699987,-0.406701921064216,-0.736296500503539
"Uri1SvHV",-0.0322096253909399,-0.0500601565768601,0.0213462017592001,-0.0505780384828986,-1.05116840350897
"UzxipGJS",-0.401580450913253,-0.211658635760278,-0.299589802784347,-0.430488300759487,0.463241850579444
"V74zfaAQ",-0.195014559246307,-0.116979280356094,-0.550588953900584,0.10563490368751,-0.914701727177183
"VBPxBLTh",2.10671809114105,0.333646132931034,1.85300194992155,0.637767282256335,-1.05376499590226
"VLG7CXYS",-0.268309280342054,-0.197143414218397,0.23096659192219,-0.288423072102249,0.5896045813778
"VNk52SpF",-0.40976545020007,0.00398693793949192,-1.29133802417459,1.72684095867829,-0.674193158236395
"VOREKsok",-0.356130124359579,-0.192677000088396,-0.701774328303182,-0.714871371913969,1.393549620874
"VRhTr5pX",-0.422026691122235,-0.377782020990039,-0.248356266513335,-0.676503515944689,0.0104739663086225
"VTcG4Kcw",-0.119385057706956,0.0751112470122315,0.589621967647292,-0.427319095672853,1.17259319848
"VeKiWSbS",-0.255502833269015,-0.0522597140779639,0.0674952248178535,-0.403739899190401,0.3480761728549
"VnU8nJHU",-0.421643807149157,0.53408642066205,0.664756172886735,-0.404585072977474,0.00578831602712379
"VueNCxYv",-0.443494755719484,0.00349222239331764,-0.78284157811845,-0.526523999665172,0.532594296967735
"VxuQTRUl",-0.557223868570538,-0.209992233015291,0.448866702867455,-0.286129998881117,-0.360189906743372
"W5lgaocA",1.0355108648781,0.963803168618359,2.38370231309675,-0.613287158678533,0.309411623008137
"W5mMq9Ef",-0.340196901396744,-0.257357265428204,-0.945930103491669,0.512056114245255,-0.223742681673606
"WDhNqFpS",0.146127766299296,0.0490320886089118,-0.438065511031539,1.14106183396478,-1.14808339231816
"WE6n1kZi",-0.554966820227146,-0.227101597547042,-1.84046529021679,0.559823079881897,-0.549993039427304
"WFk6r3vA",-0.485305372891333,0.0493014099192997,-0.211826936827975,-0.324995513721638,-0.130724377645796
"WFyIrsUR",-0.393748891746925,0.393791827127511,-0.519764341531683,0.706005831876639,-0.43368145592001
"WG6ZAsqR",-0.405043771805343,-0.279606572669213,-0.8453380862459,-0.741492301353969,1.00498047241591
"WMq3CZQk",-0.485253173798347,-0.466532375737563,-1.11793878368238,0.52396287141431,-1.43976420976119
"WRskmGjh",-0.107230705125311,-0.441936163993637,-0.756973416630308,-0.16292516163696,-0.608397792484788
"WXijSglj",-0.339572719746274,0.101893162936005,-1.14636078213533,-0.403234044428524,-0.502193367047587
"Wc0stQgu",-0.39432233417688,-0.333970173126221,-1.29535511842772,0.389834512158602,-1.01477557839326
"WewoSCUB",-0.343549608006257,-0.0642241559123319,-1.78551861844379,-0.635204866499259,0.182689982989963
"WuHuhHWJ",-0.240482133953287,-0.306524517517355,0.357095913034989,-0.598684137658443,0.895652649954633
"Wv7EBtZb",1.34629740240247,0.271092458896719,1.50071482568755,-0.0961856467562423,-1.37672017333224
"WyPlxDn0",-0.379085780964674,0.0241600130552161,-0.551299126448516,-0.558780838657634,0.72471364378384
"X3WqoSNN",2.57381314857892,0.371080129367287,1.07811670766702,0.735051862991321,-1.38274925312077
"XDhyP9KB",-0.653685972820308,-0.373882484031702,-0.324784329732198,-0.257433110756218,-0.644812449661178
"XQxhDRMG",-0.497801781054856,-0.245669406362584,-1.12958787862219,-0.28106384208195,0.760388989356625
"XjLNAwxW",0.00132709109047253,-0.364386452879346,-0.160653411603903,-0.276326350613653,-1.03974663492111
"XjfVQbXd",0.54818813676864,0.734788811089332,1.90702355748489,-0.507932115953509,-0.789209060974282
"Xovczbf6",-0.418553237310527,-0.191504522062051,-0.796429233899382,-0.760919126204296,1.42543363828551
"Y8H4onBf",-0.549444226217768,0.366133438057817,-0.873890503028004,-0.703971391937101,0.539550980622819
"Y8YgzSZ9",1.19338003066712,0.822151187870654,1.91432988098517,0.0304921758870384,-0.359091293942195
"YC4PNV20",-0.459015749584891,0.470140876355686,-0.453576606957271,-0.64000028430576,1.29005468920315
"YDHSCRdd",3.52492533758318,0.439569999735787,1.51106046444366,1.86151291908217,-0.434707037354675
"YIJ87aME",-0.367539373239205,-0.222148364471173,-0.29358267614815,-0.403632802691849,0.448067297374412
"YKvT4dFv",-0.321021106214726,0.163573619377193,-0.278792477938131,-0.206451046915792,0.177961928896478
"YNebALR2",-0.501390914449258,-0.28930169284951,-1.04636929690533,-0.478506509169275,0.478594150425981
"YNrnqFyb",-0.345643368681849,-0.189323014831432,-0.15855107217596,-0.89981981494281,0.032921877226129
"YUZ4lR3m",-0.401131534605456,0.147102730536991,-0.245425933046837,-0.354431896532383,0.331091282187797
"YYLvjoVC",-0.0648152056602045,0.520931004116102,-0.0356031507281981,0.050225419370536,-0.114279821609996
"Yb8OtMb2",0.193341647287342,-0.292680908407009,0.43499330547776,0.182860050640168,-1.00154887404276
"Ycg4lTYw",-0.105947111192252,0.20409465966012,-0.418761791268767,-0.225061617333214,-1.08085464767677
"Yfk6tekH",0.253974947776606,1.02730871806122,1.51962055972768,-0.328318044714583,-0.617006024931087
"YoSfgmR6",-0.530367775686893,-0.24291293909335,0.0637000395319743,-0.166191039142834,-0.0200437011325739
"YpzFvexy",-0.314075801845889,-0.277597219637904,-1.03531311512438,-0.168647385184942,-0.461107808126184
"Yxqppfa3",-0.161063072107962,-0.147216681592616,0.324277804843485,-0.0140664308848945,-0.283078133759211
"Z16jTUvP",-0.252939773949822,0.497788834040628,-0.460523192275262,0.143230540342079,-0.325468157336564
"Z2BdCCbJ",-0.294332690291111,-0.0490218138883949,-0.133907788954755,-0.448050564141714,1.03309480781308
"Z2JJMM6V",-0.541497701731549,0.175491295154486,-0.396590955246276,-0.345397128799566,0.208574652767318
"Z5jE1OB5",-0.264864224508465,0.0438068599287501,-0.0735069804218606,-0.230759039767732,0.247965928612663
"ZFsIqYxA",-0.349719063079381,-0.0544064253385135,-0.0506236131049141,-0.114651546091687,-0.11460019800671
"ZHDVsoRh",-0.355798133044897,-0.337317399379402,-0.595175574021675,-0.228295797256443,-0.442744835092065
"ZSmfu2Fc",-0.270255944016425,-0.0894709229009141,-0.77060278826921,-0.302848401226432,-0.492177455286073
"ZU8YXF3H",-0.385660640553963,-0.118129482562098,-0.674753143385778,-0.763684073240146,1.26807439232817
"ZXKaNy6Z",-0.451060683094144,-0.39536737716222,-1.41506845894579,-0.588750813958268,1.01266248920007
"ZbYLo0zK",-0.111068870587162,-0.375681960759355,-0.225387588073192,-0.60721632461329,0.498613516581683
"ZedN8Gcn",-0.480293246311324,-0.245803602388959,-0.150993255536919,-0.41457835561368,0.0914542953966974
"ZgD4Dau6",-0.165960236243883,-0.0983216966137046,0.313057521977077,-0.363860508800934,-0.888727942619101
"Zgzf79LA",-0.461379623892601,-0.11980924814274,-1.6292669205554,-0.623568635220399,-0.175741874568948
"ZjqzxDOF",0.217922811641942,0.964942646097395,1.73018778427072,-0.683051510670536,-0.0273478463314467
"ZsZ5aDpq",0.108160429986238,0.243234242832575,0.499298947285624,0.70398532399108,-0.909785682286285
"ZtyqE7If",-0.445487358216466,-0.0974488683860361,0.166048637435961,-0.464803309375028,-0.750277921420094
"ZvUgz01f",-0.271981796666894,-0.112918265702708,0.363520182114218,-0.804291043458047,1.01908062025108
"ZwrhgdQV",0.533583311112943,0.233685235006131,1.53307172573204,0.606015886685525,-0.677652499745045
"a7bhJGBU",2.34503840292246,-0.312358659476783,1.63119286060691,1.07182209597333,-1.47907314903876
"aHpv6KzP",3.42773037099384,0.0996259975138605,2.27581154691484,1.07474027820643,-1.03360294947443
"aINzEBVN",-0.457701970269519,-0.147407777437352,-0.731105399849227,-0.469510945224806,-1.19437387104741
"aP9EtTGF",2.63594688616041,0.73385834748341,2.16361912718606,-0.734496095317592,-1.08834284829419
"aV6EhtSL",-0.494068878757806,-0.406923048272963,0.0212665624776727,-0.441043507021818,-0.0433464019929399
"aVZsXKoH",1.92130822121378,0.515092701006341,2.27164902100453,-0.597758564876507,-0.984090512837228
"aYVnVJvc",0.513502211639305,0.0782265212791757,-0.298082424828598,0.875994185093136,-0.94594040142843
"abCzN1zx",-0.501106087656988,-0.380587533020524,-1.56286909617395,0.413852292263374,-0.64459756556596
"ae7sMiB4",-0.215093381322816,-0.21932231482343,-0.00380896462162756,-0.414328934823046,-0.275489713544979
"afsVuCGV",-0.254693808073644,0.397879166560774,-0.773595725515433,0.194783752731928,-0.400574230909391
"aiwBQETI",0.18684319840637,-0.274695852508888,0.139424367613015,-0.00107183388900876,-0.885241255028527
"aiyli4EI",1.50737583342001,1.47420563222307,2.04243400546338,0.756651063876698,-0.372304614319846
"apJ7NmzD",2.22739618671777,0.694306515679972,2.33836303026835,-0.649036778183686,-0.939779648472645
"atVjNMtQ",-0.281235008766709,-0.495348950230848,-1.16635250849133,1.43178159834496,-0.719628588335731
"b5GirVGV",-0.489028557796202,-0.362451713623935,0.389544205658566,-0.610341506905627,0.501967438592426
"b9SpMjNB",-0.0595683580394806,0.623609878399312,0.227497450330105,-0.135371855201542,1.24068581156571
"bAFs37yy",-0.399459779095176,-0.0767731813655466,-0.287111242043428,-0.679377734202335,0.865634134178384
"bDia1hHV",-0.481309103211386,-0.203090947199677,0.407461433358249,-0.287695811892571,-0.710632376494653
"bFkv5Mtr",-0.236606415742266,0.0478862061852136,-0.449604711092246,0.291531208051235,-0.055916560943002
"bHe2IXgA",-0.3313399759103,0.0495270230273616,-1.40597246000349,1.85445226070995,-0.723721900169893
"bWX3vUm5",-0.0250903352812313,0.316083600274087,-0.122525852770496,0.232789459941479,-0.972866977623491
"bat8tcGs",-0.102712078628915,-0.448008263645234,0.341118235990235,-0.0309625768598449,-0.54962123524718
"bfjej4wu",-0.362592662973914,-0.161295503202055,-1.08002860279349,0.217489271182919,-0.966294260014791
"bh04YDiP",-0.235134452672372,-0.181735376343734,-0.00533850039970766,0.26176262373884,-0.611464184616304
"c110Fdc8",-0.238444098178112,-0.24128802018791,0.0388695501795812,-0.43363492743498,0.0505083239169331
"c32GUzMa",-0.292836587429752,-0.132514491222597,-1.44749699947113,-0.00644238499795516,0.794163034635007
"cT6uU0B0",-0.39006714607224,-0.0702884039195881,-0.465840866177991,-0.540542010441841,1.09087073508349
"cWXCiFwh",-0.484492006583708,-0.293211493071389,-0.329728034571381,-0.0889944748385557,-0.0391649531750724
"ceNvS3yd",-0.543049645044216,-0.326374552432544,-1.00699674770493,-0.26661181037741,-0.208311558901643
"cmwdt4Av",1.97245875924523,0.417058137866311,1.63923164575452,0.223113441761868,-0.924918723090661
"cn4EHsup",-0.457466344643222,-0.156702716051414,-1.39020161398205,-0.177790258709683,-0.217711184533474
"crVOGGTT",-0.156558715350994,0.0910936338644857,0.259055764757656,-0.166323835073026,1.36040491970598
"csPEJ1E5",0.133806629040165,1.25809935614679,-0.59652943377928,-0.459454396130887,0.112560709118594
"d0UrRtMk",-0.367516623961564,-0.19878839476426,-0.808742583985269,-0.769163086906129,1.42258557721475
"d6LU4G4I",-0.415803417652022,0.815826599131095,-0.911085403662368,0.307488879567806,-0.0640968186556978
"d74T1DVv",-0.442958259041847,-0.425321879009886,-1.17464000032779,1.24354583212272,-1.24235775634501
"dR6rM1tQ",-0.0788384339626396,-0.241861445643398,0.371937703249566,-0.0764047860482473,-1.02413481639813
"dUNxOoqg",-0.41430841668352,-0.202503574387399,-0.838632605094269,0.235258946873033,-0.937027545413824
"dUnlyhj7",0.262894070460498,0.0464391966128384,1.11720510313,-0.538931893935276,-0.105965296379962
"dVDlnZQ6",-0.188735317231534,0.45620441286743,-0.303341041675516,0.0651938238729455,-1.34827911591073
"dVT26GDu",-0.234832969247737,-0.0710108091873825,-0.354662121250367,-0.522395338110345,0.951711944216816
"de43ycXY",-0.0161790060188867,1.15889046813647,1.5452642112555,-0.80536181151108,-0.0289819598278332
"dfIn7m9z",-0.385828387749768,-0.266928646313424,-0.65372327063219,-0.121452068952695,-0.625931971124174
"dhmb9ZY9",3.68813754779318,0.761306240368732,1.29846577241804,0.995597386404575,-0.979108300203146
"dn8kCuyf",-0.358291372747479,-0.341152722892564,-0.586864753534228,-0.472944834185903,0.807597050075123
"dpcquvWW",-0.405362353468978,-0.24457926809364,-0.0999557539394236,-0.347391817480198,0.159915774287269
"dqcbIMyr",-0.562349955742887,-0.308055975704762,-1.50933771861691,-0.228693260025155,0.0862757201067243
"drWgsBf5",-0.43561087990158,0.105756927125532,-0.450959015416046,0.296649767101076,-0.628814507332135
"dytx0HSe",-0.424243924642225,-0.17191830031794,-1.04491886501019,-0.721214904181169,0.894502317904447
"e4KkkIha",1.86549752219172,0.983079991576286,2.44391563149276,-0.460078206490672,-0.913242831059355
"e9YorH4m",-0.622563660693937,0.336456260694031,0.770226562611553,-0.837658192257543,0.744375322561078
"eB9gVQ0R",-0.0693754443539507,0.908515038092179,0.807827557377461,-0.333964502935214,2.00021020381263
"eMhLFqU6",-0.459991260165,-0.144766214069566,-1.46175436730387,-0.201527903454028,0.315997337902934
"eMllg1qm",0.616566298068699,1.21898849272796,1.12248943934423,-0.270891494024217,-0.659029008495853
"eNPunZ9i",-0.486256841602708,-0.0118862523902384,-1.51880689602876,0.209045697964538,0.465414214984166
"eS5BSM4J",-0.409663438003656,-0.101660396534614,-0.23368762096664,-0.669309714280569,1.16411519746245
"eVGMFoOI",-0.59477089046011,0.0788708019953199,0.331927672230114,-0.941467688356298,0.964019519925897
"eaIwb3rG",-0.194080523075105,0.467110541864173,0.400765850123264,-0.269064694935511,1.31845101674927
"eyzw8Vis",-0.352959206401065,0.0936606890771526,-0.497344299930615,-0.529683807740125,1.19834535225771
"f04Ke2bN",-0.284024629329699,-0.20758248573716,-0.45982849085665,-0.0773705168467783,-0.0469837588989951
"f4GA0te1",-0.196812492783281,-0.220744292961435,-0.342561500366388,-0.406806618839119,-0.0104281732403809
"f7bd91h5",-0.368438356823308,-0.128418237701504,-0.180198164440298,-0.753258531799518,1.08368864375343
"fB7z9ndr",-0.264628059484567,0.254657737660713,0.0499992188707936,-0.413301687053002,1.38471167888424
"fEe7AWFA",-0.420744564729661,-0.374765300693602,0.745155700875894,-0.455854555193615,-0.615579208555521
"fJJIbgY9",0.351966012999546,1.52735521981083,1.37566929459109,-0.493379419300119,-1.13305702789927
"fQBURMvg",-0.332463372096471,-0.147058622702785,-0.00139738937287671,-0.47385275058078,0.795346556641016
"fS0HpOub",-0.426024024795981,-0.136456065138373,0.154965978779472,-0.536872345763071,0.525115016526931
"fTDXauuk",0.255693405430876,0.364348775616242,1.35364450841233,-0.489630034145532,-0.771825816083223
"favPNA2N",-0.535755533366513,0.291495774540768,-1.14877781177847,-0.0115072577724819,0.959975841944901
"g3Fv0U4k",-0.243570345520567,0.292524984302283,-0.504356118076361,0.418320309722388,-0.745057599313226
"g5PKo2E2",0.157313371244947,-0.374271276735353,1.07632580884487,0.0131466509217663,-0.322748282758429
"gbjnD5fe",-0.214828680220515,-0.304703216200686,-0.394989146416779,-0.691846778095087,0.497476261332376
"ge9zqXCv",-0.412711418598167,-0.526472885395518,-0.367964866781252,0.870855509969519,0.218365806116635
"geeqJpSE",-0.379832118142713,-0.176599457191218,-0.0487323420273213,-0.67305358318185,0.821267409461768
"gqy1J2RS",0.161337150786705,-0.370647977979202,0.522990583905845,0.202230670231313,-0.723028665727858
"grlUtS3H",-0.222442540257987,-0.201357688455679,0.175021429413194,0.63386279917707,-0.770864183781051
"gx965KYj",-0.156387553467893,-0.118091533888397,0.129422354758709,0.0136003511345659,-0.202937729434286
"h3F08Vjm",-0.353072318861265,-0.236101589042147,0.1966764598733,-0.508579455079795,0.876496533633442
"h6FQG8Iy",-0.14682029052689,0.139635050691109,0.78536952676092,-0.40045735403725,1.25686988010741
"h7ftM8b3",2.01440805156887,0.738702485317772,2.02778923694124,-0.199615651888548,-1.52137609715953
"hLrCHXZv",0.254600618955065,0.137572438061392,0.149627349484834,0.282066180963247,-0.73759085374594
"hQ6VBuFx",-0.122752362593816,0.988080175801526,0.670371385366334,-0.387904024652958,2.06884691529649
"hYoR2y7w",-0.44610811984826,-0.0792951291640603,0.0972183708521035,0.0521758198292559,-0.79986847253338
"hf65yZkM",0.318713508575117,-0.410095907742508,0.493193474340612,0.783466764260446,-0.924222311437047
